param,covariate,coef,exp(coef),se(coef),coef lower 95%,coef upper 95%,exp(coef) lower 95%,exp(coef) upper 95%,cmp to,z,p,-log2(p)
mu_,accuracy,-0.14773748779607007,0.862657543353577,0.08198351724841549,-0.3084222289288827,0.012947253336742598,0.734605081001655,1.0130314319227423,0.0,-1.8020389067770257,0.07153928447310022,3.8051205010232514
mu_,attack.init.eps,0.20357185018301777,1.22577322650795,0.03859790505727836,0.12792134639205577,0.27922235397397976,1.1364636122182663,1.322101285663636,0.0,5.2741683747064005,1.3335942877020435e-07,22.838176834379837
mu_,data.sample.random_state,0.0322113328474304,1.0327357332280882,0.025492755617426078,-0.01775355002940586,0.08217621572426666,0.9824031157453406,1.0856471010650044,0.0,1.263548489258325,0.20639213209290966,2.276540120283633
mu_,device_id_nvidia-l4,-0.08927792179109108,0.9145913533823743,0.10480184269337645,-0.2946857589835411,0.11612991540135896,0.7447655865928765,1.1231417760700864,0.0,-0.8518735882564163,0.3942842574242965,1.3426919857332829
mu_,device_id_nvidia-tesla-p100,-0.22282301049583636,0.8002564737576568,0.10276110102190741,-0.424231067510457,-0.021414953481215693,0.6542726832809004,0.9788127185436696,0.0,-2.168359508412947,0.03013134397639863,5.052591165536594
mu_,device_id_nvidia-tesla-v100,0.2900020642657304,1.3364302467697842,0.10474918520745798,0.08469743384919695,0.49530669468226385,1.0883877075951849,1.6410014483050817,0.0,2.768537661571068,0.005630847729161881,7.472432146976428
mu_,model.trainer.batch_size,-2.7636632082657337e-05,0.9999723637498056,5.556390815846228e-06,-3.852695796574508e-05,-1.67463061995696e-05,0.999961473784188,0.9999832538340192,0.0,-4.973845972792382,6.563746822881744e-07,20.538977071980455
mu_,model.trainer.nb_epoch,0.0008194054834288199,1.0008197412878157,0.0005168708473198167,-0.000193642761976722,0.0018324537288343617,0.9998063759855728,1.001834133698167,0.0,1.585319597105867,0.11289373868987408,3.146962621279212
mu_,predict_proba_time,0.771029627264819,2.1619911532174494,0.06916565142528812,0.6354674415040029,0.9065918130256352,1.8879044201173947,2.475869909928948,0.0,11.147579924085234,7.358039706303663e-29,93.45659329016401
mu_,train_time,0.0008773039534833835,1.0008776888971593,2.7239514321210656e-05,0.0008239154864574476,0.0009306924205093193,1.0008242549980584,1.0009311256490905,0.0,32.20703361807927,1.4068749816850652e-227,753.585183406533
mu_,Intercept,-2.907266695968516,0.05462483227954096,0.12470080345983862,-3.1516757795930075,-2.6628576123440246,0.042780376283192575,0.0697486221676894,0.0,-23.313937162440464,3.201770859885892e-120,396.9525013238308
sigma_,Intercept,-0.8793798829518933,0.41504020540424524,0.023825550749542675,-0.9260771043328282,-0.8326826615709584,0.3961045433015473,0.4348810813080244,0.0,-36.909110399841346,3.300783851282208e-298,988.2117636083046
